date,age,Inf,Pneum,A20_B99_excl_bac,A16_A19,A16,A17,A18,A19,A20_A48,A39,A50_A79,A80_B34,B05_B06,B20_B24,B35_B49,B45,B50_B89,B99,C00_D49,D50_D89,A20_B99_a_D50_D89,E00_E89,E10_E14,E40_E46,F01_F99,G05_G99,H00_H99_excl_cj_om,I00_I99,I60_I64,J00_J99_excl_PI_bron,J20_J22,K00_K95,K35,K80,L00_L99,M00_M99,N00_N99,N39,O00_O99,P00_P15,P05_P07,Q00_Q99,R00_R99,R00_R09,R10_R19,R20_R39,R40_R49,R50_R69,R70_R94,R95_R99,S00_T88,V01_Y99,denom
2014-06-01,1-4 years,4,126,101,29,27,7,1,2,72,2,0,19,0,14,1,0,3,0,11,30,116,162,7,92,0,31,0,32,0,38,27,30,1,0,4,0,10,1,0,0,0,13,153,0,0,0,0,1,0,152,125,147,4714751
2014-07-01,1-4 years,6,132,85,25,22,4,2,2,48,1,0,21,0,17,1,0,3,0,9,17,97,131,8,75,0,31,0,37,2,41,19,17,0,0,2,1,6,1,0,0,0,17,153,0,0,0,0,1,0,152,132,160,4714751
2014-08-01,1-4 years,2,123,58,21,20,2,2,2,35,1,0,17,0,8,2,0,4,0,9,24,71,87,7,43,1,24,1,47,1,36,17,31,0,0,2,0,2,0,0,0,0,11,132,0,0,0,0,0,0,132,119,135,4714751
2014-09-01,1-4 years,0,111,58,35,29,7,2,4,42,1,1,5,0,8,2,0,4,0,6,21,72,90,5,57,0,22,1,35,2,51,25,20,0,0,2,0,8,0,0,0,0,14,109,0,0,0,0,0,0,109,103,122,4714751
2014-10-01,1-4 years,1,95,60,32,26,9,3,7,34,2,0,19,0,7,1,0,2,1,9,20,70,88,9,40,0,25,0,32,2,28,21,15,0,0,0,2,8,1,0,0,0,8,127,0,0,0,0,0,0,127,127,148,4714751
2014-11-01,1-4 years,2,99,57,18,14,4,3,1,38,3,0,16,1,7,1,1,3,0,12,21,71,80,2,49,0,28,0,35,6,23,15,21,0,0,2,0,4,1,0,0,0,18,108,0,0,0,0,1,0,107,116,124,4714751
2014-12-01,1-4 years,0,81,74,32,29,5,0,1,44,1,0,13,0,20,0,0,3,1,11,20,84,120,2,66,0,34,0,32,1,40,19,16,0,0,0,0,5,1,0,0,0,17,120,0,0,0,0,0,0,120,129,149,4714751
2015-01-01,1-4 years,1,82,78,22,20,6,3,2,45,0,0,16,0,12,2,0,4,1,13,18,87,147,11,92,0,32,1,31,0,37,16,24,1,0,2,0,6,0,0,0,0,9,140,0,0,0,0,2,1,137,121,149,4760193
2015-02-01,1-4 years,1,94,81,20,18,4,3,2,50,0,0,20,1,16,0,0,1,0,20,21,98,161,10,97,0,35,1,48,4,37,18,18,0,0,2,1,11,0,0,0,0,15,125,0,0,0,0,0,0,125,98,126,4760193
2015-03-01,1-4 years,1,105,81,23,21,3,2,4,53,0,0,25,0,10,0,0,1,0,13,21,93,147,12,98,0,33,0,43,3,32,20,28,0,0,2,2,11,1,0,0,0,18,125,0,0,0,0,0,0,125,92,124,4760193
2015-04-01,1-4 years,2,113,73,19,17,5,2,3,46,0,1,17,0,8,0,0,2,0,16,27,87,144,10,85,2,31,0,34,2,29,15,19,0,0,6,0,4,0,0,0,0,21,106,0,0,0,0,2,0,104,97,119,4760193
2015-05-01,1-4 years,2,123,96,35,29,4,2,1,61,0,0,20,0,16,0,0,4,2,16,22,113,152,11,106,0,44,2,42,3,41,30,26,0,0,2,0,8,0,0,0,0,23,146,0,0,0,0,1,0,145,108,129,4760193
2015-06-01,1-4 years,8,160,54,18,15,6,2,0,36,2,0,16,0,4,0,0,2,0,15,19,68,100,9,62,0,28,0,37,4,44,30,17,0,0,2,0,4,0,0,0,0,24,129,0,0,0,0,3,0,126,96,116,4760193
2015-07-01,1-4 years,2,107,66,35,31,7,3,5,35,0,0,19,0,11,1,0,5,0,15,15,73,99,6,58,1,25,0,42,2,43,17,13,1,0,2,0,3,0,0,0,0,15,117,0,0,0,0,2,0,115,106,130,4760193
2015-08-01,1-4 years,5,89,55,18,16,1,2,2,28,1,0,22,0,10,0,0,4,0,13,14,66,104,10,51,0,34,0,41,3,33,20,12,1,0,1,0,12,0,0,0,0,18,128,0,0,0,0,0,0,128,137,151,4760193
2015-09-01,1-4 years,1,82,43,19,17,8,1,0,32,0,0,5,1,5,1,0,1,3,11,9,49,74,4,34,1,27,2,28,3,23,14,12,0,0,3,3,0,0,0,0,0,15,108,0,0,0,0,1,0,107,132,153,4760193
2015-10-01,1-4 years,3,75,52,26,23,5,3,1,34,0,0,12,0,6,0,0,3,0,9,20,65,101,9,58,0,46,1,46,6,31,10,21,1,0,4,0,10,1,0,0,0,15,120,0,0,0,0,4,0,116,113,135,4760193
2015-11-01,1-4 years,0,81,57,22,20,6,3,3,40,1,0,15,0,6,0,0,1,0,16,20,67,73,5,42,0,32,0,40,6,27,18,14,0,0,1,1,6,1,0,0,0,16,118,0,0,0,0,0,0,118,106,120,4760193
2015-12-01,1-4 years,0,72,64,20,17,3,1,3,44,0,0,13,0,11,0,0,4,1,12,25,79,92,6,54,0,30,1,34,5,33,14,18,0,0,2,1,6,0,0,0,0,8,118,0,0,0,0,0,0,118,165,188,4760193
2016-01-01,1-4 years,1,53,53,19,16,7,2,4,31,0,0,13,0,9,0,0,1,1,13,15,60,80,1,52,1,30,0,32,3,30,18,15,0,0,1,0,3,0,0,0,0,15,100,0,0,0,0,4,0,96,124,131,4786335
2016-02-01,1-4 years,0,68,50,12,9,4,1,0,27,0,1,13,0,5,0,0,2,1,16,19,66,96,8,46,0,39,0,44,1,30,10,21,0,0,3,1,8,2,0,0,0,15,125,0,0,0,0,3,0,122,127,132,4786335
2016-03-01,1-4 years,1,84,65,23,20,7,1,2,43,1,0,15,0,8,1,0,5,0,13,21,78,120,5,67,0,26,0,42,5,25,14,22,0,0,0,0,5,0,0,0,0,21,110,0,0,0,0,1,0,109,134,136,4786335
2016-04-01,1-4 years,3,92,56,16,11,5,1,3,32,0,0,13,1,6,4,0,4,0,9,24,75,113,5,57,0,27,0,46,3,28,11,26,0,0,0,2,7,0,0,0,0,18,117,0,0,0,0,0,0,117,115,119,4786335
2016-05-01,1-4 years,5,92,60,19,17,3,2,5,37,0,0,13,0,8,2,0,0,3,18,16,71,135,7,79,0,26,0,47,2,47,30,15,0,0,4,0,5,0,0,0,0,22,131,0,0,0,0,1,0,130,118,122,4786335
2016-06-01,1-4 years,3,135,73,22,20,2,4,3,51,1,0,19,0,9,1,0,3,0,18,14,77,97,6,64,1,26,0,38,1,25,17,16,0,0,1,0,6,1,0,0,0,24,155,0,0,0,0,1,0,154,99,101,4786335
2016-07-01,1-4 years,4,95,74,29,25,10,2,2,38,0,0,25,0,10,2,0,2,1,10,11,77,109,7,65,0,36,1,42,1,38,15,17,0,0,3,1,7,1,0,0,0,28,127,0,0,0,0,0,0,127,155,159,4786335
2016-08-01,1-4 years,0,97,69,17,16,3,0,0,40,1,0,20,1,12,0,0,1,0,15,17,76,78,4,46,0,26,1,36,4,32,13,10,0,0,2,0,9,0,0,0,0,15,136,0,0,0,0,0,0,136,129,134,4786335
2016-09-01,1-4 years,5,72,35,16,13,7,1,0,19,1,0,10,0,5,2,1,1,1,12,9,41,50,2,18,0,32,0,29,1,31,16,17,0,0,0,0,3,0,0,0,0,16,111,0,0,1,0,0,0,110,120,121,4786335
2016-10-01,1-4 years,2,80,50,21,20,6,0,0,29,0,1,10,0,7,1,0,1,0,10,11,58,61,8,26,0,23,0,43,2,27,12,13,0,0,0,0,3,0,0,0,0,8,108,0,0,0,0,0,0,108,132,136,4786335
2016-11-01,1-4 years,1,83,53,27,23,5,5,2,36,1,0,12,0,10,0,0,1,0,16,22,67,74,3,40,1,28,0,27,0,18,9,18,0,0,0,0,6,0,0,0,0,16,101,0,0,0,0,0,1,100,122,127,4786335
2016-12-01,1-4 years,1,62,38,13,13,1,1,1,26,0,0,10,0,4,0,0,1,0,15,12,45,67,9,34,2,23,0,33,2,21,8,14,1,0,1,0,6,0,0,0,0,7,101,0,0,0,0,0,0,101,133,136,4786335
1999-01-01,5-7 years,0,16,19,8,7,1,2,0,9,0,0,2,0,5,0,0,3,0,7,3,22,20,3,13,1,5,1,17,3,13,0,7,0,0,0,0,3,0,0,0,0,1,37,4,2,0,0,5,0,26,60,76,2884037
1999-02-01,5-7 years,1,16,25,12,10,5,1,0,14,0,0,5,0,5,1,1,1,1,8,11,30,16,2,6,0,11,0,14,4,9,0,8,0,0,0,1,4,0,0,0,0,3,32,8,1,0,0,10,0,17,60,76,2884037
1999-03-01,5-7 years,0,21,19,16,16,1,1,1,8,0,0,4,0,5,0,0,4,0,5,9,25,14,0,8,1,12,1,18,5,9,1,9,1,0,2,0,5,0,0,0,0,4,45,4,4,0,0,4,1,37,60,81,2884037
1999-04-01,5-7 years,0,18,20,8,7,2,0,0,9,0,0,6,0,5,0,0,1,0,4,10,27,19,1,13,0,10,0,12,2,7,2,3,0,0,2,0,5,0,0,0,0,1,24,1,0,0,0,0,0,23,41,59,2884037
1999-05-01,5-7 years,0,28,12,10,7,3,0,0,6,0,0,3,0,1,0,0,2,0,5,2,14,5,0,0,1,14,0,13,3,8,2,5,0,0,0,0,1,0,0,0,0,2,29,4,0,0,0,5,0,21,51,63,2884037
1999-06-01,5-7 years,0,20,16,13,12,3,0,1,8,1,0,1,0,5,0,0,5,0,2,6,21,10,0,6,1,18,2,20,4,10,2,4,0,0,1,0,1,0,0,0,0,2,42,6,4,0,0,2,1,31,41,70,2884037
1999-07-01,5-7 years,2,22,11,9,8,0,1,2,7,1,0,2,0,2,1,1,1,0,8,3,14,11,2,7,3,11,2,22,4,10,2,9,0,0,1,2,1,0,0,0,0,2,28,3,1,0,0,3,0,21,54,83,2884037
1999-08-01,5-7 years,0,16,14,6,5,3,1,1,7,1,0,3,0,4,0,0,0,1,7,3,16,6,0,4,1,8,0,9,0,7,0,6,0,0,0,0,2,0,0,0,0,2,36,5,1,1,0,7,0,23,56,68,2884037
1999-09-01,5-7 years,1,24,15,8,8,0,2,2,8,1,0,3,0,2,1,0,1,0,5,7,19,9,2,2,1,9,0,15,0,9,5,6,0,0,2,0,0,0,0,0,0,1,28,2,1,0,0,7,0,18,33,47,2884037
1999-10-01,5-7 years,0,22,15,7,7,0,0,0,5,0,0,3,0,8,1,0,0,2,3,5,18,11,1,3,1,10,0,17,6,6,3,9,0,0,1,0,2,0,0,0,0,4,19,2,1,0,0,2,0,15,42,69,2884037
1999-11-01,5-7 years,0,25,11,14,14,2,1,1,5,0,0,2,0,2,0,0,1,1,4,6,16,11,2,8,0,6,0,16,3,10,0,6,0,0,2,0,5,0,0,0,0,3,32,4,2,1,0,4,0,22,48,74,2884037
1999-12-01,5-7 years,1,21,15,15,14,3,1,0,7,0,0,1,0,1,1,0,5,0,3,4,18,16,0,2,1,13,0,13,3,10,1,9,0,0,0,0,3,0,0,0,0,0,32,1,4,0,0,5,0,22,68,91,2884037
2000-01-01,5-7 years,0,27,14,12,11,1,2,2,7,1,0,4,0,2,3,1,1,0,8,12,23,13,1,6,1,11,1,7,2,6,1,6,0,0,0,0,1,0,0,0,0,0,37,5,1,0,0,6,0,28,56,73,2876716
2000-02-01,5-7 years,0,27,11,7,7,0,1,1,2,0,0,3,0,3,1,0,3,0,3,5,16,12,1,8,1,6,0,18,6,6,2,5,0,0,0,0,2,0,0,0,0,1,21,3,2,1,0,2,0,13,55,76,2876716
2000-03-01,5-7 years,0,24,27,8,7,1,0,0,10,0,0,6,0,4,2,2,3,1,8,11,35,11,1,7,1,9,0,18,4,10,4,3,0,0,0,0,2,0,0,0,0,1,32,6,2,0,0,6,0,23,52,71,2876716
2000-04-01,5-7 years,2,22,16,22,20,3,0,1,3,0,0,3,0,8,0,0,2,0,6,13,27,13,0,6,1,6,0,12,4,6,4,11,0,0,0,1,3,0,0,0,0,0,30,2,2,1,0,6,0,20,58,76,2876716
2000-05-01,5-7 years,0,24,20,11,11,1,0,0,11,0,0,3,0,2,1,1,2,0,2,11,26,16,4,4,3,12,0,21,3,9,2,9,0,0,0,0,4,0,0,0,0,5,28,3,2,0,0,7,0,17,39,51,2876716
2000-06-01,5-7 years,0,43,25,16,14,4,0,0,10,1,0,11,0,5,1,1,0,0,8,8,29,8,0,4,1,9,0,16,2,13,1,6,0,0,0,0,1,0,0,0,0,2,27,5,1,0,0,3,0,19,41,52,2876716
2000-07-01,5-7 years,1,32,8,14,14,1,0,0,2,0,0,2,0,2,0,0,1,1,3,8,16,14,0,8,2,9,0,15,4,11,4,2,0,0,0,2,0,0,0,0,0,1,28,3,2,0,0,4,0,19,53,67,2876716
2000-08-01,5-7 years,3,32,24,14,14,2,0,0,8,2,0,7,0,4,3,2,2,0,6,7,30,14,1,6,0,9,1,11,3,6,3,7,0,0,1,0,1,0,0,0,0,2,24,1,1,0,0,5,0,18,45,62,2876716
2000-09-01,5-7 years,0,30,25,12,11,1,0,1,7,1,0,10,0,5,2,1,3,0,9,11,31,19,2,6,0,12,1,19,4,12,0,5,0,0,0,1,1,0,0,0,0,3,32,1,6,0,0,7,0,18,47,61,2876716
2000-10-01,5-7 years,1,29,17,16,15,2,2,0,8,1,0,4,0,6,0,0,1,0,0,8,25,14,2,3,1,10,0,12,2,10,0,4,0,0,0,0,3,0,0,0,0,4,28,3,0,0,0,3,0,23,48,61,2876716
2000-11-01,5-7 years,1,36,23,17,15,3,3,3,6,1,0,6,0,5,2,1,5,0,3,7,27,13,1,7,0,15,1,16,4,12,2,7,0,0,0,0,2,0,0,0,0,6,36,6,4,0,0,7,0,21,50,64,2876716
2000-12-01,5-7 years,0,26,18,21,21,3,2,0,8,0,0,5,0,5,2,0,2,1,6,8,23,13,1,5,0,11,0,9,0,13,2,6,0,0,0,1,3,0,0,0,0,1,25,5,2,0,0,2,0,18,63,76,2876716
2001-01-01,5-7 years,0,31,19,15,14,4,1,1,7,0,0,6,0,1,1,1,3,1,4,14,29,15,0,8,0,5,0,17,3,12,4,6,1,0,0,0,2,1,0,0,0,3,25,0,3,0,0,9,0,19,62,78,3109326
2001-02-01,5-7 years,0,26,14,18,18,1,0,0,7,0,0,4,0,1,1,1,2,0,9,7,19,13,1,3,1,12,0,9,1,9,2,8,2,0,0,0,3,0,0,0,0,2,37,5,2,0,0,6,0,25,47,59,3109326
2001-03-01,5-7 years,0,20,19,20,20,1,0,0,10,0,0,4,0,1,0,0,2,2,6,10,25,27,1,12,0,5,0,9,2,12,3,7,0,0,0,0,2,0,0,0,0,2,29,1,3,0,0,5,1,21,46,62,3109326
2001-04-01,5-7 years,0,32,21,16,15,2,1,0,7,0,0,7,0,3,1,1,1,2,1,14,30,24,2,14,0,8,0,13,0,10,3,6,0,0,1,0,4,0,0,0,0,2,40,6,3,0,0,6,0,26,54,74,3109326
2001-05-01,5-7 years,0,37,21,18,15,3,0,1,5,0,0,6,0,6,1,0,5,0,5,13,32,15,2,7,1,15,0,21,4,14,4,5,0,0,0,0,7,1,0,0,0,3,35,2,2,1,0,11,0,24,34,53,3109326
2001-06-01,5-7 years,1,42,24,16,16,4,1,1,10,1,0,6,0,6,2,1,2,2,10,7,29,13,2,7,0,7,0,19,4,7,3,5,0,0,2,0,1,0,0,0,0,4,35,2,1,0,0,8,1,26,31,52,3109326
2001-07-01,5-7 years,1,49,27,23,20,4,4,6,12,1,0,9,0,5,3,1,1,0,6,15,39,21,1,13,0,17,1,16,3,10,7,7,0,0,1,0,1,0,0,0,0,3,37,6,1,0,0,7,0,24,40,63,3109326
2001-08-01,5-7 years,0,35,22,32,30,2,4,5,7,2,0,12,0,3,0,0,3,0,6,16,37,18,1,11,1,11,0,18,0,14,5,10,0,0,1,1,2,0,0,0,0,5,31,1,0,0,0,8,0,25,45,53,3109326
2001-09-01,5-7 years,0,34,17,20,19,4,3,3,7,0,0,5,0,3,0,0,3,0,8,13,28,11,1,7,2,12,1,16,3,7,1,9,0,0,0,0,1,0,0,0,0,4,26,5,2,0,0,8,0,16,57,71,3109326
2001-10-01,5-7 years,0,37,10,20,19,1,1,1,1,0,1,1,0,3,1,1,3,0,10,8,17,15,2,4,1,5,0,15,3,7,4,6,0,0,1,0,1,0,0,0,0,5,29,1,1,0,0,7,0,24,51,63,3109326
2001-11-01,5-7 years,0,23,20,17,17,2,0,0,6,0,0,6,0,4,1,1,5,0,7,10,26,9,1,3,1,5,0,12,2,12,1,3,0,0,0,1,4,0,0,0,0,1,34,1,3,0,0,6,1,25,68,89,3109326
2001-12-01,5-7 years,0,23,19,15,14,2,2,3,9,0,0,5,0,2,2,1,4,0,9,13,30,20,2,11,1,8,0,16,5,9,2,5,0,0,1,1,2,0,0,0,0,0,23,3,3,0,0,3,0,19,69,82,3109326
2002-01-01,5-7 years,0,41,18,25,23,4,0,0,8,1,0,4,0,3,1,1,2,0,5,14,27,18,1,6,0,18,0,21,4,6,4,3,0,0,2,0,5,0,0,0,0,3,38,3,3,0,0,6,1,29,57,78,2954423
2002-02-01,5-7 years,0,25,13,19,19,1,0,0,3,0,0,5,0,4,1,1,0,0,7,6,17,15,2,7,3,6,0,7,0,10,3,2,0,0,1,0,2,0,0,0,0,3,28,2,3,0,0,3,1,22,51,64,2954423
2002-03-01,5-7 years,0,17,17,24,23,3,3,2,3,0,0,6,0,5,1,0,2,2,5,17,32,16,0,9,2,7,1,13,3,11,5,13,0,0,0,0,2,0,0,0,0,2,33,1,6,0,0,5,1,23,47,62,2954423
2002-04-01,5-7 years,0,38,28,29,28,5,2,2,9,0,0,7,0,9,1,0,5,1,4,12,38,14,0,11,1,13,0,12,3,10,5,7,0,0,0,1,1,0,0,0,0,1,44,5,2,0,0,4,1,35,43,71,2954423
2002-05-01,5-7 years,0,49,30,23,23,0,0,0,13,1,0,4,0,10,1,1,3,0,8,17,42,35,4,13,1,9,0,18,3,11,1,5,1,0,0,0,4,0,0,0,0,2,28,2,2,0,0,8,0,19,43,61,2954423
2002-06-01,5-7 years,2,51,24,31,28,2,2,4,7,0,0,7,0,7,1,0,2,0,9,18,40,15,2,8,0,16,1,18,7,21,5,8,0,0,0,0,4,0,0,0,0,0,48,7,3,0,0,10,0,32,41,57,2954423
2002-07-01,5-7 years,1,63,23,29,28,2,1,2,5,0,0,8,0,8,0,0,4,0,2,13,32,19,1,6,0,12,1,18,4,6,4,7,0,0,1,0,5,0,0,0,0,2,53,8,5,0,0,9,0,33,49,64,2954423
2002-08-01,5-7 years,1,54,20,37,37,3,1,1,4,0,0,6,0,7,3,1,1,1,8,10,28,25,4,14,0,11,1,17,2,18,2,7,0,0,0,1,3,0,0,0,0,1,40,3,2,1,0,6,1,30,44,54,2954423
2002-09-01,5-7 years,1,38,24,25,23,1,3,3,9,1,0,6,0,6,3,1,2,0,6,17,38,18,3,8,0,11,0,17,2,23,3,11,0,0,3,1,3,0,0,0,0,1,41,5,1,0,0,6,0,32,48,62,2954423
2002-10-01,5-7 years,0,49,19,30,30,2,1,1,8,0,0,7,1,2,1,1,1,0,5,12,27,14,2,8,0,12,0,17,4,14,2,14,1,0,1,0,4,0,0,0,0,1,41,2,3,0,0,10,0,28,53,73,2954423
2002-11-01,5-7 years,0,49,28,22,21,1,1,0,8,0,0,11,1,8,1,0,0,1,8,18,43,20,2,11,1,11,0,14,0,14,5,7,0,0,1,0,6,0,0,0,0,4,50,7,3,0,0,6,0,35,50,63,2954423
2002-12-01,5-7 years,0,30,23,30,29,3,3,1,9,2,0,8,0,4,1,0,1,1,7,13,34,18,2,7,0,11,2,13,1,11,4,7,1,0,1,1,2,1,0,0,0,0,33,5,7,0,0,5,0,19,75,95,2954423
2003-01-01,5-7 years,0,44,25,36,33,5,3,2,6,1,0,11,0,6,1,0,3,0,7,5,29,23,1,11,3,14,0,16,4,18,3,11,1,0,3,0,2,0,0,0,0,3,36,2,5,0,0,7,0,25,69,81,2903569
2003-02-01,5-7 years,0,42,25,22,22,2,1,0,6,0,0,6,0,7,1,0,6,0,3,9,31,19,1,6,0,6,0,21,3,12,3,9,0,0,1,0,1,0,0,0,0,3,35,3,1,0,0,6,0,28,81,96,2903569
2003-03-01,5-7 years,1,36,23,31,28,4,0,1,12,0,0,5,0,5,2,0,2,0,3,13,33,24,0,15,0,7,0,18,5,9,2,10,0,0,0,0,0,0,0,0,0,2,41,2,3,0,0,14,0,24,55,79,2903569
2003-04-01,5-7 years,0,56,28,27,25,3,0,0,4,0,0,12,0,7,2,0,5,1,4,15,38,30,4,14,0,13,2,18,6,13,0,8,0,0,0,0,5,0,0,0,0,1,41,4,5,0,0,9,0,27,63,76,2903569
2003-05-01,5-7 years,2,49,33,26,23,3,3,2,12,0,0,14,1,6,1,1,0,0,9,20,48,20,1,11,1,10,0,16,4,18,1,8,0,0,0,0,3,1,0,0,0,2,45,5,2,0,0,10,0,33,39,52,2903569
2003-06-01,5-7 years,1,59,26,29,26,4,0,2,6,1,0,10,0,8,3,2,0,0,9,11,35,13,3,3,1,11,0,23,3,12,3,6,0,0,1,1,5,0,0,0,0,1,61,7,5,0,0,9,0,48,47,59,2903569
2003-07-01,5-7 years,3,59,27,44,43,1,2,1,12,0,0,10,0,3,2,2,4,0,9,19,44,23,0,16,0,13,0,21,3,16,5,7,1,0,1,0,4,1,0,0,0,2,54,10,6,0,0,9,0,33,44,58,2903569
2003-08-01,5-7 years,1,59,27,33,31,5,5,4,10,0,0,11,0,4,1,1,4,1,10,19,40,15,3,5,1,11,1,20,6,20,0,7,0,0,1,0,3,0,0,0,0,0,44,7,4,0,0,9,0,30,52,68,2903569
2003-09-01,5-7 years,1,46,28,31,28,6,1,4,7,0,0,14,0,4,1,1,3,0,4,10,37,14,2,5,0,12,0,28,7,10,4,12,2,0,0,0,1,0,0,0,0,0,40,5,3,0,0,7,1,29,40,58,2903569
2003-10-01,5-7 years,1,58,37,34,33,6,1,0,8,0,0,10,0,11,3,2,7,0,3,15,47,25,1,12,0,10,1,18,2,20,4,14,0,0,2,0,2,0,0,0,0,1,53,5,1,1,1,8,0,38,46,66,2903569
2003-11-01,5-7 years,0,36,29,28,26,5,1,1,14,3,1,9,0,3,0,0,3,0,2,14,38,16,3,5,0,11,0,19,0,16,2,8,0,0,2,1,7,0,0,0,0,2,45,10,4,1,0,10,0,31,59,81,2903569
2003-12-01,5-7 years,0,41,18,35,32,7,0,0,5,0,0,6,0,2,1,1,2,0,4,15,32,19,1,9,1,15,0,21,6,16,1,15,2,0,1,0,5,0,0,0,0,0,46,7,5,0,0,6,0,35,54,75,2903569
2004-01-01,5-7 years,0,48,22,33,31,7,5,3,4,0,0,11,0,3,1,0,4,1,4,21,40,27,3,13,0,11,0,15,2,17,6,9,1,0,0,1,5,0,0,0,0,2,41,3,2,0,1,6,1,36,71,85,2866920
2004-02-01,5-7 years,0,37,25,19,18,2,4,2,8,1,0,9,0,3,2,2,3,1,6,22,44,27,3,13,0,10,0,23,3,19,4,13,1,0,1,0,2,0,0,0,0,2,31,5,1,0,0,7,0,20,56,80,2866920
2004-03-01,5-7 years,0,46,34,34,33,6,0,0,11,0,0,10,0,10,2,0,3,0,5,20,51,20,1,12,0,11,0,21,3,18,4,19,1,0,0,0,3,0,0,0,0,3,55,4,4,0,0,14,0,38,50,71,2866920
2004-04-01,5-7 years,0,49,40,34,30,3,2,4,12,1,0,17,0,8,1,1,3,1,5,22,56,26,3,9,0,16,0,18,1,23,9,13,0,0,0,2,2,0,0,0,0,1,55,5,5,0,0,13,0,41,43,58,2866920
2004-05-01,5-7 years,2,62,31,45,44,4,4,4,9,0,0,10,0,9,1,1,2,1,7,29,51,24,0,10,0,9,2,21,1,18,3,16,0,0,1,0,3,0,0,0,0,3,61,4,7,0,0,11,0,46,52,70,2866920
2004-06-01,5-7 years,0,68,41,46,42,8,5,1,14,0,0,20,0,7,2,2,3,1,10,25,61,28,2,15,1,18,1,19,1,16,9,15,0,0,2,0,1,0,0,0,0,6,70,8,8,0,0,12,0,55,37,59,2866920
2004-07-01,5-7 years,1,74,45,36,31,6,1,1,7,0,0,20,2,8,8,3,4,1,6,23,58,21,0,13,0,18,0,28,3,22,8,14,0,0,0,1,1,0,0,0,0,3,76,5,6,0,0,12,0,62,40,58,2866920
2004-08-01,5-7 years,2,58,27,46,46,3,5,3,3,0,0,15,3,4,0,0,2,0,7,31,51,17,0,9,0,5,1,19,4,17,6,12,1,0,0,0,1,0,0,0,0,0,71,8,7,1,0,11,0,56,46,63,2866920
2004-09-01,5-7 years,2,53,30,38,35,4,1,0,6,0,0,12,0,10,0,0,3,1,5,20,46,22,2,10,1,12,2,19,3,30,7,10,0,0,2,0,1,0,0,0,0,1,79,12,8,1,0,12,0,59,43,62,2866920
2004-10-01,5-7 years,1,53,29,30,28,6,2,3,8,0,0,8,1,5,4,3,4,0,8,19,42,20,3,7,0,15,0,20,3,12,3,10,0,0,1,0,3,0,0,0,0,3,84,1,10,1,0,16,0,71,59,78,2866920
2004-11-01,5-7 years,1,55,30,52,48,7,1,3,7,0,0,13,0,5,4,3,4,0,5,26,50,21,1,7,0,14,0,24,3,14,7,14,0,0,1,0,2,0,0,0,0,2,108,7,10,0,0,16,0,94,57,71,2866920
2004-12-01,5-7 years,1,58,34,44,42,6,3,3,7,1,0,10,0,6,3,2,7,1,6,26,50,19,0,8,1,14,0,26,5,20,2,15,0,0,2,1,2,0,0,0,0,4,116,11,13,1,0,18,0,99,79,108,2866920
2005-01-01,5-7 years,0,48,39,43,41,4,5,2,10,0,1,16,1,8,1,1,2,0,10,28,61,33,1,12,0,10,0,25,4,13,7,20,1,0,1,0,1,0,0,0,0,1,116,6,10,0,0,20,0,109,68,84,2835216
2005-02-01,5-7 years,0,42,31,30,30,3,1,2,10,0,1,9,0,9,5,4,3,0,8,22,49,31,1,11,1,11,2,24,3,18,5,21,1,0,0,1,2,0,0,0,0,3,138,13,11,0,0,20,1,119,74,95,2835216
2005-03-01,5-7 years,1,50,33,50,47,8,5,3,7,0,0,13,0,9,1,0,3,0,10,24,54,26,3,12,1,20,1,25,5,23,7,16,0,0,1,1,4,1,0,0,0,2,150,17,13,1,0,30,2,124,61,83,2835216
2005-04-01,5-7 years,2,46,38,38,37,3,6,3,6,0,0,19,1,8,2,0,6,0,4,15,51,28,1,15,1,10,0,10,3,13,9,16,0,0,1,0,2,0,0,0,0,2,68,3,9,1,1,10,0,60,41,59,2835216
2005-05-01,5-7 years,3,59,38,41,41,5,0,0,9,0,0,14,0,11,3,2,4,0,9,21,54,28,1,11,1,10,0,19,1,20,4,13,0,0,1,0,1,0,0,0,0,0,48,9,3,0,0,7,0,37,57,74,2835216
2005-06-01,5-7 years,1,67,33,40,39,4,2,3,12,0,0,10,0,11,1,0,1,0,6,12,41,24,1,9,1,15,0,18,1,25,8,10,0,0,2,0,1,1,0,0,0,3,71,6,5,0,0,11,1,59,25,39,2835216
2005-07-01,5-7 years,4,55,27,40,38,6,4,3,8,3,0,10,0,7,2,2,2,0,6,23,46,25,4,8,1,6,0,16,1,20,4,11,0,0,0,1,7,1,0,0,0,2,54,8,9,0,0,11,0,39,38,49,2835216
2005-08-01,5-7 years,1,55,40,35,32,5,2,2,12,2,0,10,0,14,2,2,2,1,8,25,59,22,1,10,0,19,1,18,5,28,5,8,1,0,3,1,1,0,0,0,0,6,62,9,7,0,0,13,0,45,64,89,2835216
2005-09-01,5-7 years,1,48,40,50,47,10,2,5,12,2,0,16,0,10,1,0,4,0,7,13,47,30,4,12,1,6,1,19,5,23,7,11,1,0,0,1,5,0,0,0,0,4,68,4,9,0,0,10,0,55,58,72,2835216
2005-10-01,5-7 years,0,57,29,34,34,4,1,0,4,0,0,11,0,13,2,1,2,0,4,24,47,21,1,5,1,11,1,19,4,16,8,8,0,0,1,0,2,0,0,0,0,1,61,10,7,0,0,17,0,40,45,57,2835216
